88:6B:0F:4A:70:DA    -    SLF-Logger BLE
SerialNr;2005-0070
08.10.2023 18:17:35;1.8
08.10.2023 19:17:35;1.6
08.10.2023 20:17:35;1.6
08.10.2023 21:17:35;1.4
08.10.2023 22:17:35;1.4
08.10.2023 23:17:35;1.2
09.10.2023 00:17:35;1.2
09.10.2023 01:17:35;1.0
09.10.2023 02:17:35;1.0
09.10.2023 03:17:35;1.0
09.10.2023 04:17:35;0.8
09.10.2023 05:17:35;0.8
09.10.2023 06:17:35;0.8
09.10.2023 07:17:35;1.4
09.10.2023 08:17:35;1.4
09.10.2023 09:17:35;3.2
09.10.2023 10:17:35;4.6
09.10.2023 11:17:35;4.0
09.10.2023 12:17:35;3.8
09.10.2023 13:17:35;3.6
09.10.2023 14:17:35;3.0
09.10.2023 15:17:35;2.4
09.10.2023 16:17:35;2.0
09.10.2023 17:17:35;1.8
09.10.2023 18:17:35;1.6
09.10.2023 19:17:35;1.4
09.10.2023 20:17:35;1.4
09.10.2023 21:17:35;1.2
09.10.2023 22:17:35;1.0
09.10.2023 23:17:35;1.0
10.10.2023 00:17:35;0.8
10.10.2023 01:17:35;0.8
10.10.2023 02:17:35;0.8
10.10.2023 03:17:35;0.6
10.10.2023 04:17:35;0.6
10.10.2023 05:17:35;0.6
10.10.2023 06:17:35;0.6
10.10.2023 07:17:35;0.8
10.10.2023 08:17:35;0.8
10.10.2023 09:17:35;2.0
10.10.2023 10:17:35;3.4
10.10.2023 11:17:35;3.4
10.10.2023 12:17:35;3.2
10.10.2023 13:17:35;3.2
10.10.2023 14:17:35;2.8
10.10.2023 15:17:35;2.4
10.10.2023 16:17:35;2.0
10.10.2023 17:17:35;1.8
10.10.2023 18:17:35;1.6
10.10.2023 19:17:35;1.6
10.10.2023 20:17:35;1.4
10.10.2023 21:17:35;1.2
10.10.2023 22:17:35;1.2
10.10.2023 23:17:35;1.0
11.10.2023 00:17:35;1.0
11.10.2023 01:17:35;1.0
11.10.2023 02:17:35;0.8
11.10.2023 03:17:35;0.8
11.10.2023 04:17:35;0.6
11.10.2023 05:17:35;0.6
11.10.2023 06:17:35;0.6
11.10.2023 07:17:35;1.2
11.10.2023 08:17:35;1.2
11.10.2023 09:17:35;2.4
11.10.2023 10:17:35;4.0
11.10.2023 11:17:35;3.6
11.10.2023 12:17:35;3.0
11.10.2023 13:17:35;3.0
11.10.2023 14:17:35;2.6
11.10.2023 15:17:35;2.2
11.10.2023 16:17:35;2.0
11.10.2023 17:17:35;1.8
11.10.2023 18:17:35;1.6
11.10.2023 19:17:35;1.4
11.10.2023 20:17:35;1.4
11.10.2023 21:17:35;1.2
11.10.2023 22:17:35;1.0
11.10.2023 23:17:35;1.0
12.10.2023 00:17:35;0.8
12.10.2023 01:17:35;0.8
12.10.2023 02:17:35;0.8
12.10.2023 03:17:35;0.6
12.10.2023 04:17:35;0.6
12.10.2023 05:17:35;0.6
12.10.2023 06:17:35;0.6
12.10.2023 07:17:35;1.4
12.10.2023 08:17:35;1.4
12.10.2023 09:17:35;2.6
12.10.2023 10:17:35;4.4
12.10.2023 11:17:35;5.2
12.10.2023 12:17:35;5.2
12.10.2023 13:17:35;5.0
12.10.2023 14:17:35;4.6
12.10.2023 15:17:35;4.2
12.10.2023 16:17:35;4.0
12.10.2023 17:17:35;3.8
12.10.2023 18:17:35;3.6
12.10.2023 19:17:35;3.4
12.10.2023 20:17:35;3.2
12.10.2023 21:17:35;3.2
12.10.2023 22:17:35;3.0
12.10.2023 23:17:35;2.6
13.10.2023 00:17:35;2.4
13.10.2023 01:17:35;2.2
13.10.2023 02:17:35;2.2
13.10.2023 03:17:35;2.0
13.10.2023 04:17:35;2.0
13.10.2023 05:17:35;1.8
13.10.2023 06:17:35;1.8
13.10.2023 07:17:35;1.8
13.10.2023 08:17:35;1.6
13.10.2023 09:17:35;1.6
13.10.2023 10:17:35;1.6
13.10.2023 11:17:35;1.6
13.10.2023 12:17:35;1.6
13.10.2023 13:17:35;1.6
13.10.2023 14:17:35;1.6
13.10.2023 15:17:35;1.6
13.10.2023 16:17:35;1.4
13.10.2023 17:17:35;1.4
13.10.2023 18:17:35;1.4
13.10.2023 19:17:35;1.4
13.10.2023 20:17:35;1.4
13.10.2023 21:17:35;1.4
13.10.2023 22:17:35;1.4
13.10.2023 23:17:35;1.4
14.10.2023 00:17:35;1.4
14.10.2023 01:17:35;1.4
14.10.2023 02:17:35;1.4
14.10.2023 03:17:35;1.2
14.10.2023 04:17:35;1.2
14.10.2023 05:17:35;1.2
14.10.2023 06:17:35;1.2
14.10.2023 07:17:35;1.2
14.10.2023 08:17:35;1.2
14.10.2023 09:17:35;1.2
14.10.2023 10:17:35;1.2
14.10.2023 11:17:35;1.2
14.10.2023 12:17:35;1.2
14.10.2023 13:17:35;1.0
14.10.2023 14:17:35;1.0
14.10.2023 15:17:35;1.0
14.10.2023 16:17:35;1.0
14.10.2023 17:17:35;1.0
14.10.2023 18:17:35;0.8
14.10.2023 19:17:35;0.8
14.10.2023 20:17:35;0.8
14.10.2023 21:17:35;0.8
14.10.2023 22:17:35;0.8
14.10.2023 23:17:35;0.6
15.10.2023 00:17:35;0.6
15.10.2023 01:17:35;0.6
15.10.2023 02:17:35;0.6
15.10.2023 03:17:35;0.6
15.10.2023 04:17:35;0.4
15.10.2023 05:17:35;0.4
15.10.2023 06:17:35;0.4
15.10.2023 07:17:35;0.4
15.10.2023 08:17:35;0.4
15.10.2023 09:17:35;0.4
15.10.2023 10:17:35;0.6
15.10.2023 11:17:35;0.6
15.10.2023 12:17:35;0.6
15.10.2023 13:17:35;0.6
15.10.2023 14:17:35;0.6
15.10.2023 15:17:35;0.6
15.10.2023 16:17:35;0.4
15.10.2023 17:17:35;0.4
15.10.2023 18:17:35;0.4
15.10.2023 19:17:35;0.4
15.10.2023 20:17:35;0.4
15.10.2023 21:17:35;0.4
15.10.2023 22:17:35;0.4
15.10.2023 23:17:35;0.4
16.10.2023 00:17:35;0.4
16.10.2023 01:17:35;0.4
16.10.2023 02:17:35;0.4
16.10.2023 03:17:35;0.4
16.10.2023 04:17:35;0.2
16.10.2023 05:17:35;0.2
16.10.2023 06:17:35;0.2
16.10.2023 07:17:35;0.2
16.10.2023 08:17:35;0.4
16.10.2023 09:17:35;0.4
16.10.2023 10:17:35;0.4
16.10.2023 11:17:35;0.4
16.10.2023 12:17:35;0.4
16.10.2023 13:17:35;0.4
16.10.2023 14:17:35;0.4
16.10.2023 15:17:35;0.4
16.10.2023 16:17:35;0.4
16.10.2023 17:17:35;0.4
16.10.2023 18:17:35;0.4
16.10.2023 19:17:35;0.4
16.10.2023 20:17:35;0.4
16.10.2023 21:17:35;0.4
16.10.2023 22:17:35;0.4
16.10.2023 23:17:35;0.4
17.10.2023 00:17:35;0.4
17.10.2023 01:17:35;0.4
17.10.2023 02:17:35;0.4
17.10.2023 03:17:35;0.4
17.10.2023 04:17:35;0.4
17.10.2023 05:17:35;0.4
17.10.2023 06:17:35;0.4
17.10.2023 07:17:35;0.4
17.10.2023 08:17:35;0.4
17.10.2023 09:17:35;0.4
17.10.2023 10:17:35;0.4
17.10.2023 11:17:35;0.4
17.10.2023 12:17:35;0.4
17.10.2023 13:17:35;0.4
17.10.2023 14:17:35;0.4
17.10.2023 15:17:35;0.4
17.10.2023 16:17:35;0.4
17.10.2023 17:17:35;0.4
17.10.2023 18:17:35;0.4
17.10.2023 19:17:35;0.4
17.10.2023 20:17:35;0.4
17.10.2023 21:17:35;0.4
17.10.2023 22:17:35;0.4
17.10.2023 23:17:35;0.4
18.10.2023 00:17:35;0.4
18.10.2023 01:17:35;0.2
18.10.2023 02:17:35;0.2
18.10.2023 03:17:35;0.2
18.10.2023 04:17:35;0.2
18.10.2023 05:17:35;0.2
18.10.2023 06:17:35;0.2
18.10.2023 07:17:35;0.2
18.10.2023 08:17:35;0.2
18.10.2023 09:17:35;0.2
18.10.2023 10:17:35;0.2
18.10.2023 11:17:35;0.4
18.10.2023 12:17:35;0.4
18.10.2023 13:17:35;0.4
18.10.2023 14:17:35;0.4
18.10.2023 15:17:35;0.4
18.10.2023 16:17:35;0.4
18.10.2023 17:17:35;0.4
18.10.2023 18:17:35;0.4
18.10.2023 19:17:35;0.4
18.10.2023 20:17:35;0.4
18.10.2023 21:17:35;0.4
18.10.2023 22:17:35;0.4
18.10.2023 23:17:35;0.4
19.10.2023 00:17:35;0.4
19.10.2023 01:17:35;0.4
19.10.2023 02:17:35;0.4
19.10.2023 03:17:35;0.2
19.10.2023 04:17:35;0.2
19.10.2023 05:17:35;0.2
19.10.2023 06:17:35;0.4
19.10.2023 07:17:35;0.4
19.10.2023 08:17:35;0.4
19.10.2023 09:17:35;0.4
19.10.2023 10:17:35;0.4
19.10.2023 11:17:35;0.6
19.10.2023 12:17:35;0.6
19.10.2023 13:17:35;0.6
19.10.2023 14:17:35;0.6
19.10.2023 15:17:35;0.6
19.10.2023 16:17:35;0.6
19.10.2023 17:17:35;0.4
19.10.2023 18:17:35;0.4
19.10.2023 19:17:35;0.4
19.10.2023 20:17:35;0.4
19.10.2023 21:17:35;0.4
19.10.2023 22:17:35;0.4
19.10.2023 23:17:35;0.4
20.10.2023 00:17:35;0.2
20.10.2023 01:17:35;0.2
20.10.2023 02:17:35;0.2
20.10.2023 03:17:35;0.2
20.10.2023 04:17:35;0.2
20.10.2023 05:17:35;0.2
20.10.2023 06:17:35;0.2
20.10.2023 07:17:35;0.2
20.10.2023 08:17:35;0.2
20.10.2023 09:17:35;0.2
20.10.2023 10:17:35;0.2
20.10.2023 11:17:35;0.4
20.10.2023 12:17:35;0.4
20.10.2023 13:17:35;0.4
20.10.2023 14:17:35;0.4
20.10.2023 15:17:35;0.4
20.10.2023 16:17:35;0.4
20.10.2023 17:17:35;0.4
20.10.2023 18:17:35;0.4
20.10.2023 19:17:35;0.4
20.10.2023 20:17:35;0.4
20.10.2023 21:17:35;0.4
20.10.2023 22:17:35;0.4
20.10.2023 23:17:35;0.4
21.10.2023 00:17:35;0.4
21.10.2023 01:17:35;0.4
21.10.2023 02:17:35;0.4
21.10.2023 03:17:35;0.4
21.10.2023 04:17:35;0.4
21.10.2023 05:17:35;0.4
21.10.2023 06:17:35;0.4
21.10.2023 07:17:35;0.4
21.10.2023 08:17:35;0.4
21.10.2023 09:17:35;0.4
21.10.2023 10:17:35;0.4
21.10.2023 11:17:35;0.6
21.10.2023 12:17:35;0.6
21.10.2023 13:17:35;0.6
21.10.2023 14:17:35;0.6
21.10.2023 15:17:35;0.6
21.10.2023 16:17:35;0.6
21.10.2023 17:17:35;0.6
21.10.2023 18:17:35;0.4
21.10.2023 19:17:35;0.4
21.10.2023 20:17:35;0.4
21.10.2023 21:17:35;0.4
21.10.2023 22:17:35;0.4
21.10.2023 23:17:35;0.4
22.10.2023 00:17:35;0.4
22.10.2023 01:17:35;0.4
22.10.2023 02:17:35;0.4
22.10.2023 03:17:35;0.4
22.10.2023 04:17:35;0.4
22.10.2023 05:17:35;0.4
22.10.2023 06:17:35;0.4
22.10.2023 07:17:35;0.4
22.10.2023 08:17:35;0.4
22.10.2023 09:17:35;0.6
22.10.2023 10:17:35;0.6
22.10.2023 11:17:35;0.6
22.10.2023 12:17:35;0.6
22.10.2023 13:17:35;0.6
22.10.2023 14:17:35;0.6
22.10.2023 15:17:35;0.6
22.10.2023 16:17:35;0.6
22.10.2023 17:17:35;0.6
22.10.2023 18:17:35;0.6
22.10.2023 19:17:35;0.6
22.10.2023 20:17:35;0.6
22.10.2023 21:17:35;0.4
22.10.2023 22:17:35;0.4
22.10.2023 23:17:35;0.4
23.10.2023 00:17:35;0.4
23.10.2023 01:17:35;0.4
23.10.2023 02:17:35;0.4
23.10.2023 03:17:35;0.4
23.10.2023 04:17:35;0.4
23.10.2023 05:17:35;0.4
23.10.2023 06:17:35;0.4
23.10.2023 07:17:35;0.4
23.10.2023 08:17:35;0.4
23.10.2023 09:17:35;0.4
23.10.2023 10:17:35;0.6
23.10.2023 11:17:35;0.6
23.10.2023 12:17:35;0.6
23.10.2023 13:17:35;0.6
23.10.2023 14:17:35;0.6
23.10.2023 15:17:35;0.6
23.10.2023 16:17:35;0.6
23.10.2023 17:17:35;0.6
23.10.2023 18:17:35;0.6
23.10.2023 19:17:35;0.6
23.10.2023 20:17:35;0.6
23.10.2023 21:17:35;0.6
23.10.2023 22:17:35;0.6
23.10.2023 23:17:35;0.6
24.10.2023 00:17:35;0.6
24.10.2023 01:17:35;0.6
24.10.2023 02:17:35;0.6
24.10.2023 03:17:35;0.4
24.10.2023 04:17:35;0.4
24.10.2023 05:17:35;0.4
24.10.2023 06:17:35;0.4
24.10.2023 07:17:35;0.4
24.10.2023 08:17:35;0.4
24.10.2023 09:17:35;0.4
24.10.2023 10:17:35;0.4
24.10.2023 11:17:35;0.6
24.10.2023 12:17:35;0.6
24.10.2023 13:17:35;0.6
24.10.2023 14:17:35;0.4
24.10.2023 15:17:35;0.4
24.10.2023 16:17:35;0.4
24.10.2023 17:17:35;0.4
24.10.2023 18:17:35;0.4
24.10.2023 19:17:35;0.4
24.10.2023 20:17:35;0.4
24.10.2023 21:17:35;0.2
24.10.2023 22:17:35;0.2
24.10.2023 23:17:35;0.2
25.10.2023 00:17:35;0.2
25.10.2023 01:17:35;0.2
25.10.2023 02:17:35;0.2
25.10.2023 03:17:35;0.2
25.10.2023 04:17:35;0.2
25.10.2023 05:17:35;0.2
25.10.2023 06:17:35;0.2
25.10.2023 07:17:35;0.2
25.10.2023 08:17:35;0.2
25.10.2023 09:17:35;0.2
25.10.2023 10:17:35;0.2
25.10.2023 11:17:35;0.2
25.10.2023 12:17:35;0.2
25.10.2023 13:17:35;0.2
25.10.2023 14:17:35;0.2
25.10.2023 15:17:35;0.2
25.10.2023 16:17:35;0.2
25.10.2023 17:17:35;0.2
25.10.2023 18:17:35;0.2
25.10.2023 19:17:35;0.2
25.10.2023 20:17:35;0.2
