88:6B:0F:4A:70:DA    -    SLF-Logger BLE
SerialNr;2005-0070
11.10.2021 00:41:06;-0.2
11.10.2021 01:41:06;-0.6
11.10.2021 02:41:06;-1.0
11.10.2021 03:41:06;-1.4
11.10.2021 04:41:06;-1.4
11.10.2021 05:41:06;-1.4
11.10.2021 06:41:06;-1.0
11.10.2021 07:41:06;-0.4
11.10.2021 08:41:06;-0.4
11.10.2021 09:41:06;0.0
11.10.2021 10:41:06;0.2
11.10.2021 11:41:06;0.4
11.10.2021 12:41:06;0.6
11.10.2021 13:41:06;0.6
11.10.2021 14:41:06;0.4
11.10.2021 15:41:06;0.2
11.10.2021 16:41:06;-0.4
11.10.2021 17:41:06;-0.8
11.10.2021 18:41:06;-1.0
11.10.2021 19:41:06;-1.4
11.10.2021 20:41:06;-1.8
11.10.2021 21:41:06;-2.0
11.10.2021 22:41:06;-2.2
11.10.2021 23:41:06;-2.6
12.10.2021 00:41:06;-2.8
12.10.2021 01:41:06;-3.0
12.10.2021 02:41:06;-3.2
12.10.2021 03:41:06;-3.4
12.10.2021 04:41:06;-3.4
12.10.2021 05:41:06;-3.2
12.10.2021 06:41:06;-2.2
12.10.2021 07:41:06;-1.2
12.10.2021 08:41:06;-1.2
12.10.2021 09:41:06;-0.6
12.10.2021 10:41:06;0.0
12.10.2021 11:41:06;0.0
12.10.2021 12:41:06;0.0
12.10.2021 13:41:06;0.0
12.10.2021 14:41:06;0.0
12.10.2021 15:41:06;-0.4
12.10.2021 16:41:06;-0.8
12.10.2021 17:41:06;-1.2
12.10.2021 18:41:06;-1.4
12.10.2021 19:41:06;-1.6
12.10.2021 20:41:06;-1.8
12.10.2021 21:41:06;-2.0
12.10.2021 22:41:06;-2.2
12.10.2021 23:41:06;-2.4
13.10.2021 00:41:06;-2.6
13.10.2021 01:41:06;-2.8
13.10.2021 02:41:06;-3.0
13.10.2021 03:41:06;-3.0
13.10.2021 04:41:06;-3.0
13.10.2021 05:41:06;-2.8
13.10.2021 06:41:06;-2.0
13.10.2021 07:41:06;-1.0
13.10.2021 08:41:06;-1.0
13.10.2021 09:41:06;-0.4
13.10.2021 10:41:06;0.4
13.10.2021 11:41:06;0.0
13.10.2021 12:41:06;0.2
13.10.2021 13:41:06;0.2
13.10.2021 14:41:06;0.2
13.10.2021 15:41:06;0.0
13.10.2021 16:41:06;-0.4
13.10.2021 17:41:06;-0.6
13.10.2021 18:41:06;-0.8
13.10.2021 19:41:06;-1.0
13.10.2021 20:41:06;-1.4
13.10.2021 21:41:06;-1.6
13.10.2021 22:41:06;-1.8
13.10.2021 23:41:06;-2.2
14.10.2021 00:41:06;-2.4
14.10.2021 01:41:06;-2.6
14.10.2021 02:41:06;-2.8
14.10.2021 03:41:06;-2.8
14.10.2021 04:41:06;-2.8
14.10.2021 05:41:06;-2.6
14.10.2021 06:41:06;-1.8
14.10.2021 07:41:06;-1.0
14.10.2021 08:41:06;-1.0
14.10.2021 09:41:06;-0.4
14.10.2021 10:41:06;0.8
14.10.2021 11:41:06;0.2
14.10.2021 12:41:06;0.2
14.10.2021 13:41:06;0.2
14.10.2021 14:41:06;0.0
14.10.2021 15:41:06;0.0
14.10.2021 16:41:06;-0.4
14.10.2021 17:41:06;-0.6
14.10.2021 18:41:06;-1.0
14.10.2021 19:41:06;-1.2
14.10.2021 20:41:06;-1.4
14.10.2021 21:41:06;-1.8
14.10.2021 22:41:06;-2.0
14.10.2021 23:41:06;-2.4
15.10.2021 00:41:06;-2.6
15.10.2021 01:41:06;-2.8
15.10.2021 02:41:06;-3.0
15.10.2021 03:41:06;-3.0
15.10.2021 04:41:06;-3.0
15.10.2021 05:41:06;-2.8
15.10.2021 06:41:06;-2.0
15.10.2021 07:41:06;-1.2
15.10.2021 08:41:06;-1.2
15.10.2021 09:41:06;-0.6
15.10.2021 10:41:06;0.6
15.10.2021 11:41:06;-0.2
15.10.2021 12:41:06;0.0
15.10.2021 13:41:06;0.0
15.10.2021 14:41:06;-0.2
15.10.2021 15:41:06;-0.4
15.10.2021 16:41:06;-0.8
15.10.2021 17:41:06;-1.0
15.10.2021 18:41:06;-1.4
15.10.2021 19:41:06;-1.6
15.10.2021 20:41:06;-1.8
15.10.2021 21:41:06;-2.0
15.10.2021 22:41:06;-2.2
15.10.2021 23:41:06;-2.4
16.10.2021 00:41:06;-2.4
16.10.2021 01:41:06;-2.4
16.10.2021 02:41:06;-2.4
16.10.2021 03:41:06;-2.4
16.10.2021 04:41:06;-2.2
16.10.2021 05:41:06;-2.0
16.10.2021 06:41:06;-1.4
16.10.2021 07:41:06;-0.8
16.10.2021 08:41:06;-0.6
16.10.2021 09:41:06;-0.4
16.10.2021 10:41:06;0.6
16.10.2021 11:41:06;1.0
16.10.2021 12:41:06;1.4
16.10.2021 13:41:06;1.0
16.10.2021 14:41:06;0.6
16.10.2021 15:41:06;0.4
16.10.2021 16:41:06;0.4
16.10.2021 17:41:06;0.2
16.10.2021 18:41:06;0.2
16.10.2021 19:41:06;0.2
16.10.2021 20:41:06;0.0
16.10.2021 21:41:06;-0.2
16.10.2021 22:41:06;-0.4
16.10.2021 23:41:06;-0.4
17.10.2021 00:41:06;-0.6
17.10.2021 01:41:06;-0.6
17.10.2021 02:41:06;-0.8
17.10.2021 03:41:06;-0.8
17.10.2021 04:41:06;-0.6
17.10.2021 05:41:06;-0.6
17.10.2021 06:41:06;-0.4
17.10.2021 07:41:06;-0.2
17.10.2021 08:41:06;0.0
17.10.2021 09:41:06;1.4
17.10.2021 10:41:06;2.6
17.10.2021 11:41:06;3.0
17.10.2021 12:41:06;3.2
17.10.2021 13:41:06;2.8
17.10.2021 14:41:06;2.0
17.10.2021 15:41:06;1.6
17.10.2021 16:41:06;1.0
17.10.2021 17:41:06;0.8
17.10.2021 18:41:06;0.8
17.10.2021 19:41:06;0.6
17.10.2021 20:41:06;0.6
17.10.2021 21:41:06;0.4
17.10.2021 22:41:06;0.4
17.10.2021 23:41:06;0.4
18.10.2021 00:41:06;0.4
18.10.2021 01:41:06;0.2
18.10.2021 02:41:06;0.2
18.10.2021 03:41:06;0.0
18.10.2021 04:41:06;0.0
18.10.2021 05:41:06;0.2
18.10.2021 06:41:06;0.8
18.10.2021 07:41:06;2.6
18.10.2021 08:41:06;3.8
18.10.2021 09:41:06;4.6
18.10.2021 10:41:06;5.2
18.10.2021 11:41:06;5.2
18.10.2021 12:41:06;4.8
18.10.2021 13:41:06;4.0
18.10.2021 14:41:06;3.4
18.10.2021 15:41:06;2.8
18.10.2021 16:41:06;2.2
18.10.2021 17:41:06;1.8
18.10.2021 18:41:06;1.4
18.10.2021 19:41:06;1.4
18.10.2021 20:41:06;1.0
18.10.2021 21:41:06;0.8
18.10.2021 22:41:06;0.6
18.10.2021 23:41:06;0.4
19.10.2021 00:41:06;0.2
19.10.2021 01:41:06;0.0
19.10.2021 02:41:06;-0.2
19.10.2021 03:41:06;-0.2
19.10.2021 04:41:06;-0.4
19.10.2021 05:41:06;-0.2
19.10.2021 06:41:06;0.0
19.10.2021 07:41:06;0.4
19.10.2021 08:41:06;1.0
19.10.2021 09:41:06;2.4
19.10.2021 10:41:06;3.4
19.10.2021 11:41:06;3.6
19.10.2021 12:41:06;3.4
19.10.2021 13:41:06;2.8
19.10.2021 14:41:06;2.2
19.10.2021 15:41:06;1.6
19.10.2021 16:41:06;1.2
19.10.2021 17:41:06;1.0
19.10.2021 18:41:06;0.8
19.10.2021 19:41:06;0.6
19.10.2021 20:41:06;0.6
19.10.2021 21:41:06;0.4
19.10.2021 22:41:06;0.4
19.10.2021 23:41:06;0.2
20.10.2021 00:41:06;0.2
20.10.2021 01:41:06;0.0
20.10.2021 02:41:06;0.0
20.10.2021 03:41:06;0.0
20.10.2021 04:41:06;0.0
20.10.2021 05:41:06;0.2
20.10.2021 06:41:06;0.4
20.10.2021 07:41:06;1.6
20.10.2021 08:41:06;2.2
20.10.2021 09:41:06;2.8
20.10.2021 10:41:06;2.4
20.10.2021 11:41:06;1.6
20.10.2021 12:41:06;1.6
20.10.2021 13:41:06;1.4
20.10.2021 14:41:06;1.2
20.10.2021 15:41:06;1.0
20.10.2021 16:41:06;1.0
20.10.2021 17:41:06;0.8
20.10.2021 18:41:06;0.8
20.10.2021 19:41:06;0.6
20.10.2021 20:41:06;0.6
20.10.2021 21:41:06;0.4
20.10.2021 22:41:06;0.4
20.10.2021 23:41:06;0.4
21.10.2021 00:41:06;0.2
21.10.2021 01:41:06;0.2
21.10.2021 02:41:06;0.2
21.10.2021 03:41:06;0.2
21.10.2021 04:41:06;0.2
21.10.2021 05:41:06;0.2
21.10.2021 06:41:06;0.2
21.10.2021 07:41:06;0.2
21.10.2021 08:41:06;0.4
21.10.2021 09:41:06;0.4
21.10.2021 10:41:06;0.6
21.10.2021 11:41:06;0.6
21.10.2021 12:41:06;0.6
21.10.2021 13:41:06;0.6
21.10.2021 14:41:06;0.6
21.10.2021 15:41:06;0.6
21.10.2021 16:41:06;0.6
21.10.2021 17:41:06;0.6
21.10.2021 18:41:06;0.6
21.10.2021 19:41:06;0.6
21.10.2021 20:41:06;0.6
21.10.2021 21:41:06;0.6
21.10.2021 22:41:06;0.6
21.10.2021 23:41:06;0.4
22.10.2021 00:41:06;0.4
22.10.2021 01:41:06;0.4
22.10.2021 02:41:06;0.4
22.10.2021 03:41:06;0.4
22.10.2021 04:41:06;0.4
22.10.2021 05:41:06;0.4
22.10.2021 06:41:06;0.4
22.10.2021 07:41:06;0.4
22.10.2021 08:41:06;0.4
22.10.2021 09:41:06;0.6
22.10.2021 10:41:06;0.6
22.10.2021 11:41:06;0.6
22.10.2021 12:41:06;0.6
22.10.2021 13:41:06;0.6
22.10.2021 14:41:06;0.6
22.10.2021 15:41:06;0.6
22.10.2021 16:41:06;0.4
22.10.2021 17:41:06;0.4
22.10.2021 18:41:06;0.4
22.10.2021 19:41:06;0.4
22.10.2021 20:41:06;0.4
22.10.2021 21:41:06;0.4
22.10.2021 22:41:06;0.4
22.10.2021 23:41:06;0.4
23.10.2021 00:41:06;0.4
23.10.2021 01:41:06;0.4
23.10.2021 02:41:06;0.4
23.10.2021 03:41:06;0.2
23.10.2021 04:41:06;0.2
23.10.2021 05:41:06;0.2
23.10.2021 06:41:06;0.2
23.10.2021 07:41:06;0.2
23.10.2021 08:41:06;0.2
23.10.2021 09:41:06;0.2
23.10.2021 10:41:06;0.2
23.10.2021 11:41:06;0.2
23.10.2021 12:41:06;0.2
23.10.2021 13:41:06;0.2
23.10.2021 14:41:06;0.2
23.10.2021 15:41:06;0.2
23.10.2021 16:41:06;0.2
23.10.2021 17:41:06;0.2
23.10.2021 18:41:06;0.2
23.10.2021 19:41:06;0.2
23.10.2021 20:41:06;0.2
23.10.2021 21:41:06;0.2
23.10.2021 22:41:06;0.2
23.10.2021 23:41:06;0.0
24.10.2021 00:41:06;0.0
24.10.2021 01:41:06;0.0
24.10.2021 02:41:06;0.0
24.10.2021 03:41:06;0.0
24.10.2021 04:41:06;0.0
24.10.2021 05:41:06;0.0
24.10.2021 06:41:06;0.0
24.10.2021 07:41:06;0.0
24.10.2021 08:41:06;0.0
24.10.2021 09:41:06;0.0
24.10.2021 10:41:06;0.0
24.10.2021 11:41:06;0.0
24.10.2021 12:41:06;0.0
24.10.2021 13:41:06;0.0
24.10.2021 14:41:06;-0.2
24.10.2021 15:41:06;-0.2
24.10.2021 16:41:06;-0.2
24.10.2021 17:41:06;-0.2
24.10.2021 18:41:06;-0.2
24.10.2021 19:41:06;-0.2
24.10.2021 20:41:06;-0.2
24.10.2021 21:41:06;-0.4
24.10.2021 22:41:06;-0.4
24.10.2021 23:41:06;-0.4
25.10.2021 00:41:06;-0.4
25.10.2021 01:41:06;-0.6
25.10.2021 02:41:06;-0.6
25.10.2021 03:41:06;-0.6
25.10.2021 04:41:06;-0.8
25.10.2021 05:41:06;-0.8
25.10.2021 06:41:06;-0.6
25.10.2021 07:41:06;-0.6
25.10.2021 08:41:06;-0.6
25.10.2021 09:41:06;-0.6
25.10.2021 10:41:06;-0.4
25.10.2021 11:41:06;-0.4
25.10.2021 12:41:06;-0.4
25.10.2021 13:41:06;-0.4
25.10.2021 14:41:06;-0.6
25.10.2021 15:41:06;-0.6
25.10.2021 16:41:06;-0.6
25.10.2021 17:41:06;-0.8
25.10.2021 18:41:06;-0.8
25.10.2021 19:41:06;-0.8
25.10.2021 20:41:06;-1.0
25.10.2021 21:41:06;-1.0
25.10.2021 22:41:06;-1.0
25.10.2021 23:41:06;-1.0
26.10.2021 00:41:06;-1.2
26.10.2021 01:41:06;-1.2
26.10.2021 02:41:06;-1.2
26.10.2021 03:41:06;-1.2
26.10.2021 04:41:06;-1.2
26.10.2021 05:41:06;-1.2
26.10.2021 06:41:06;-1.2
26.10.2021 07:41:06;-1.0
26.10.2021 08:41:06;-0.8
26.10.2021 09:41:06;-0.6
26.10.2021 10:41:06;-0.6
26.10.2021 11:41:06;-0.4
26.10.2021 12:41:06;-0.4
26.10.2021 13:41:06;-0.4
26.10.2021 14:41:06;-0.4
26.10.2021 15:41:06;-0.6
26.10.2021 16:41:06;-0.6
26.10.2021 17:41:06;-0.8
26.10.2021 18:41:06;-0.8
26.10.2021 19:41:06;-1.0
26.10.2021 20:41:06;-1.0
26.10.2021 21:41:06;-1.0
26.10.2021 22:41:06;-1.0
26.10.2021 23:41:06;-1.0
27.10.2021 00:41:06;-1.0
27.10.2021 01:41:06;-1.0
27.10.2021 02:41:06;-1.2
27.10.2021 03:41:06;-1.2
27.10.2021 04:41:06;-1.4
27.10.2021 05:41:06;-1.4
27.10.2021 06:41:06;-1.2
27.10.2021 07:41:06;-1.2
27.10.2021 08:41:06;-1.0
27.10.2021 09:41:06;-1.0
27.10.2021 10:41:06;-0.8
27.10.2021 11:41:06;-0.8
27.10.2021 12:41:06;-0.6
27.10.2021 13:41:06;-0.6
27.10.2021 14:41:06;-0.6
27.10.2021 15:41:06;-0.8
