88:6B:0F:4A:70:E8    -    SLF-Logger BLE
SerialNr;2005-0091
24.12.2021 07:13:14;-1.8
24.12.2021 08:13:14;-1.8
24.12.2021 09:13:14;-1.6
24.12.2021 10:13:14;-1.6
24.12.2021 11:13:14;-1.4
24.12.2021 12:13:14;-1.2
24.12.2021 13:13:14;-1.2
24.12.2021 14:13:14;-1.2
24.12.2021 15:13:14;-1.2
24.12.2021 16:13:14;-1.4
24.12.2021 17:13:14;-1.4
24.12.2021 18:13:14;-1.6
24.12.2021 19:13:14;-1.8
24.12.2021 20:13:14;-2.0
24.12.2021 21:13:14;-2.2
24.12.2021 22:13:14;-2.2
24.12.2021 23:13:14;-2.4
25.12.2021 00:13:14;-2.4
25.12.2021 01:13:14;-2.4
25.12.2021 02:13:14;-2.4
25.12.2021 03:13:14;-2.6
25.12.2021 04:13:14;-2.6
25.12.2021 05:13:14;-2.6
25.12.2021 06:13:14;-2.6
25.12.2021 07:13:14;-2.4
25.12.2021 08:13:14;-2.4
25.12.2021 09:13:14;-2.2
25.12.2021 10:13:14;-2.0
25.12.2021 11:13:14;-2.0
25.12.2021 12:13:14;-1.8
25.12.2021 13:13:14;-1.8
25.12.2021 14:13:14;-1.8
25.12.2021 15:13:14;-1.8
25.12.2021 16:13:14;-2.0
25.12.2021 17:13:14;-2.0
25.12.2021 18:13:14;-2.0
25.12.2021 19:13:14;-2.0
25.12.2021 20:13:14;-2.0
25.12.2021 21:13:14;-2.0
25.12.2021 22:13:14;-2.2
25.12.2021 23:13:14;-2.2
26.12.2021 00:13:14;-2.2
26.12.2021 01:13:14;-2.2
26.12.2021 02:13:14;-2.2
26.12.2021 03:13:14;-2.2
26.12.2021 04:13:14;-2.2
26.12.2021 05:13:14;-2.2
26.12.2021 06:13:14;-2.2
26.12.2021 07:13:14;-2.2
26.12.2021 08:13:14;-2.0
26.12.2021 09:13:14;-2.0
26.12.2021 10:13:14;-2.0
26.12.2021 11:13:14;-2.0
26.12.2021 12:13:14;-1.8
26.12.2021 13:13:14;-1.8
26.12.2021 14:13:14;-1.8
26.12.2021 15:13:14;-1.8
26.12.2021 16:13:14;-1.8
26.12.2021 17:13:14;-1.8
26.12.2021 18:13:14;-2.0
26.12.2021 19:13:14;-2.0
26.12.2021 20:13:14;-2.0
26.12.2021 21:13:14;-2.0
26.12.2021 22:13:14;-2.0
26.12.2021 23:13:14;-2.0
27.12.2021 00:13:14;-2.0
27.12.2021 01:13:14;-2.0
27.12.2021 02:13:14;-2.0
27.12.2021 03:13:14;-2.0
27.12.2021 04:13:14;-2.0
27.12.2021 05:13:14;-2.0
27.12.2021 06:13:14;-2.0
27.12.2021 07:13:14;-2.0
27.12.2021 08:13:14;-2.0
27.12.2021 09:13:14;-2.0
27.12.2021 10:13:14;-2.0
27.12.2021 11:13:14;-1.8
27.12.2021 12:13:14;-1.8
27.12.2021 13:13:14;-1.8
27.12.2021 14:13:14;-1.8
27.12.2021 15:13:14;-1.8
27.12.2021 16:13:14;-1.8
27.12.2021 17:13:14;-1.8
27.12.2021 18:13:14;-1.8
27.12.2021 19:13:14;-1.8
27.12.2021 20:13:14;-1.8
27.12.2021 21:13:14;-1.8
27.12.2021 22:13:14;-1.8
27.12.2021 23:13:14;-2.0
28.12.2021 00:13:14;-2.0
28.12.2021 01:13:14;-2.0
28.12.2021 02:13:14;-2.0
28.12.2021 03:13:14;-2.0
28.12.2021 04:13:14;-2.0
28.12.2021 05:13:14;-2.2
28.12.2021 06:13:14;-2.2
28.12.2021 07:13:14;-2.2
28.12.2021 08:13:14;-2.2
28.12.2021 09:13:14;-2.2
28.12.2021 10:13:14;-2.2
28.12.2021 11:13:14;-2.0
28.12.2021 12:13:14;-2.0
28.12.2021 13:13:14;-2.0
28.12.2021 14:13:14;-2.0
28.12.2021 15:13:14;-2.0
28.12.2021 16:13:14;-2.0
28.12.2021 17:13:14;-2.0
28.12.2021 18:13:14;-2.0
28.12.2021 19:13:14;-2.0
28.12.2021 20:13:14;-2.2
28.12.2021 21:13:14;-2.2
28.12.2021 22:13:14;-2.2
28.12.2021 23:13:14;-2.2
29.12.2021 00:13:14;-2.4
29.12.2021 01:13:14;-2.4
29.12.2021 02:13:14;-2.4
29.12.2021 03:13:14;-2.4
29.12.2021 04:13:14;-2.4
29.12.2021 05:13:14;-2.4
29.12.2021 06:13:14;-2.4
29.12.2021 07:13:14;-2.4
29.12.2021 08:13:14;-2.4
29.12.2021 09:13:14;-2.4
29.12.2021 10:13:14;-2.4
29.12.2021 11:13:14;-2.4
29.12.2021 12:13:14;-2.2
29.12.2021 13:13:14;-2.2
29.12.2021 14:13:14;-2.2
29.12.2021 15:13:14;-2.2
29.12.2021 16:13:14;-2.2
29.12.2021 17:13:14;-2.2
29.12.2021 18:13:14;-2.2
29.12.2021 19:13:14;-2.2
29.12.2021 20:13:14;-2.4
29.12.2021 21:13:14;-2.4
29.12.2021 22:13:14;-2.4
29.12.2021 23:13:14;-2.4
30.12.2021 00:13:14;-2.4
30.12.2021 01:13:14;-2.4
30.12.2021 02:13:14;-2.4
30.12.2021 03:13:14;-2.4
30.12.2021 04:13:14;-2.6
30.12.2021 05:13:14;-2.6
30.12.2021 06:13:14;-2.6
30.12.2021 07:13:14;-2.6
30.12.2021 08:13:14;-2.6
30.12.2021 09:13:14;-2.6
30.12.2021 10:13:14;-2.4
30.12.2021 11:13:14;-2.4
30.12.2021 12:13:14;-2.4
30.12.2021 13:13:14;-2.4
30.12.2021 14:13:14;-2.4
30.12.2021 15:13:14;-2.4
30.12.2021 16:13:14;-2.4
30.12.2021 17:13:14;-2.4
30.12.2021 18:13:14;-2.4
30.12.2021 19:13:14;-2.4
30.12.2021 20:13:14;-2.4
30.12.2021 21:13:14;-2.4
30.12.2021 22:13:14;-2.4
30.12.2021 23:13:14;-2.4
31.12.2021 00:13:14;-2.4
31.12.2021 01:13:14;-2.4
31.12.2021 02:13:14;-2.4
31.12.2021 03:13:14;-2.4
31.12.2021 04:13:14;-2.4
31.12.2021 05:13:14;-2.4
31.12.2021 06:13:14;-2.4
31.12.2021 07:13:14;-2.4
31.12.2021 08:13:14;-2.4
31.12.2021 09:13:14;-2.4
31.12.2021 10:13:14;-2.2
31.12.2021 11:13:14;-2.2
31.12.2021 12:13:14;-2.0
31.12.2021 13:13:14;-2.0
31.12.2021 14:13:14;-2.0
31.12.2021 15:13:14;-2.0
31.12.2021 16:13:14;-2.0
31.12.2021 17:13:14;-2.0
31.12.2021 18:13:14;-2.0
31.12.2021 19:13:14;-2.0
31.12.2021 20:13:14;-2.0
31.12.2021 21:13:14;-2.0
31.12.2021 22:13:14;-2.0
31.12.2021 23:13:14;-2.0
01.01.2022 00:13:14;-2.0
01.01.2022 01:13:14;-2.0
01.01.2022 02:13:14;-2.0
01.01.2022 03:13:14;-2.0
01.01.2022 04:13:14;-2.0
01.01.2022 05:13:14;-2.0
01.01.2022 06:13:14;-2.0
01.01.2022 07:13:14;-2.0
01.01.2022 08:13:14;-2.0
01.01.2022 09:13:14;-2.0
01.01.2022 10:13:14;-2.0
01.01.2022 11:13:14;-2.0
01.01.2022 12:13:14;-2.0
01.01.2022 13:13:14;-2.0
01.01.2022 14:13:14;-2.0
01.01.2022 15:13:14;-2.0
01.01.2022 16:13:14;-2.0
01.01.2022 17:13:14;-1.8
01.01.2022 18:13:14;-1.8
01.01.2022 19:13:14;-1.8
01.01.2022 20:13:14;-1.8
01.01.2022 21:13:14;-1.8
01.01.2022 22:13:14;-1.8
01.01.2022 23:13:14;-1.8
02.01.2022 00:13:14;-1.8
02.01.2022 01:13:14;-1.8
02.01.2022 02:13:14;-1.8
02.01.2022 03:13:14;-1.8
02.01.2022 04:13:14;-1.8
02.01.2022 05:13:14;-1.8
02.01.2022 06:13:14;-1.8
02.01.2022 07:13:14;-1.8
02.01.2022 08:13:14;-1.8
02.01.2022 09:13:14;-1.8
02.01.2022 10:13:14;-1.8
02.01.2022 11:13:14;-1.8
02.01.2022 12:13:14;-1.8
02.01.2022 13:13:14;-1.8
02.01.2022 14:13:14;-1.8
02.01.2022 15:13:14;-1.8
02.01.2022 16:13:14;-1.8
02.01.2022 17:13:14;-1.8
02.01.2022 18:13:14;-1.8
02.01.2022 19:13:14;-1.8
02.01.2022 20:13:14;-1.8
02.01.2022 21:13:14;-1.8
02.01.2022 22:13:14;-1.8
02.01.2022 23:13:14;-1.8
03.01.2022 00:13:14;-1.8
03.01.2022 01:13:14;-1.8
03.01.2022 02:13:14;-1.8
03.01.2022 03:13:14;-1.8
03.01.2022 04:13:14;-1.8
03.01.2022 05:13:14;-1.8
03.01.2022 06:13:14;-1.8
03.01.2022 07:13:14;-1.8
03.01.2022 08:13:14;-1.8
03.01.2022 09:13:14;-1.8
03.01.2022 10:13:14;-1.8
03.01.2022 11:13:14;-1.8
03.01.2022 12:13:14;-1.8
03.01.2022 13:13:14;-1.8
03.01.2022 14:13:14;-1.8
03.01.2022 15:13:14;-1.8
03.01.2022 16:13:14;-1.8
03.01.2022 17:13:14;-1.8
03.01.2022 18:13:14;-1.6
03.01.2022 19:13:14;-1.6
03.01.2022 20:13:14;-1.6
03.01.2022 21:13:14;-1.6
03.01.2022 22:13:14;-1.6
03.01.2022 23:13:14;-1.6
04.01.2022 00:13:14;-1.6
04.01.2022 01:13:14;-1.6
04.01.2022 02:13:14;-1.6
04.01.2022 03:13:14;-1.6
04.01.2022 04:13:14;-1.6
04.01.2022 05:13:14;-1.6
04.01.2022 06:13:14;-1.6
04.01.2022 07:13:14;-1.6
04.01.2022 08:13:14;-1.6
04.01.2022 09:13:14;-1.6
04.01.2022 10:13:14;-1.6
04.01.2022 11:13:14;-1.6
04.01.2022 12:13:14;-1.6
04.01.2022 13:13:14;-1.6
04.01.2022 14:13:14;-1.6
04.01.2022 15:13:14;-1.6
04.01.2022 16:13:14;-1.6
04.01.2022 17:13:14;-1.6
04.01.2022 18:13:14;-1.6
04.01.2022 19:13:14;-1.6
04.01.2022 20:13:14;-1.6
04.01.2022 21:13:14;-1.6
04.01.2022 22:13:14;-1.6
04.01.2022 23:13:14;-1.6
05.01.2022 00:13:14;-1.4
05.01.2022 01:13:14;-1.4
05.01.2022 02:13:14;-1.4
05.01.2022 03:13:14;-1.4
05.01.2022 04:13:14;-1.4
05.01.2022 05:13:14;-1.4
05.01.2022 06:13:14;-1.4
05.01.2022 07:13:14;-1.4
05.01.2022 08:13:14;-1.4
05.01.2022 09:13:14;-1.4
05.01.2022 10:13:14;-1.4
05.01.2022 11:13:14;-1.4
05.01.2022 12:13:14;-1.4
05.01.2022 13:13:14;-1.4
05.01.2022 14:13:14;-1.4
05.01.2022 15:13:14;-1.4
05.01.2022 16:13:14;-1.4
05.01.2022 17:13:14;-1.4
05.01.2022 18:13:14;-1.4
05.01.2022 19:13:14;-1.4
05.01.2022 20:13:14;-1.4
05.01.2022 21:13:14;-1.4
05.01.2022 22:13:14;-1.4
05.01.2022 23:13:14;-1.4
06.01.2022 00:13:14;-1.4
06.01.2022 01:13:14;-1.4
06.01.2022 02:13:14;-1.4
06.01.2022 03:13:14;-1.4
06.01.2022 04:13:14;-1.4
06.01.2022 05:13:14;-1.4
06.01.2022 06:13:14;-1.4
06.01.2022 07:13:14;-1.4
06.01.2022 08:13:14;-1.4
06.01.2022 09:13:14;-1.4
06.01.2022 10:13:14;-1.4
06.01.2022 11:13:14;-1.4
06.01.2022 12:13:14;-1.4
06.01.2022 13:13:14;-1.4
06.01.2022 14:13:14;-1.4
06.01.2022 15:13:14;-1.4
06.01.2022 16:13:14;-1.4
06.01.2022 17:13:14;-1.4
06.01.2022 18:13:14;-1.4
06.01.2022 19:13:14;-1.4
06.01.2022 20:13:14;-1.4
06.01.2022 21:13:14;-1.4
06.01.2022 22:13:14;-1.4
06.01.2022 23:13:14;-1.4
07.01.2022 00:13:14;-1.4
07.01.2022 01:13:14;-1.4
07.01.2022 02:13:14;-1.4
07.01.2022 03:13:14;-1.4
07.01.2022 04:13:14;-1.4
07.01.2022 05:13:14;-1.4
07.01.2022 06:13:14;-1.4
07.01.2022 07:13:14;-1.4
07.01.2022 08:13:14;-1.4
07.01.2022 09:13:14;-1.4
07.01.2022 10:13:14;-1.4
07.01.2022 11:13:14;-1.4
07.01.2022 12:13:14;-1.4
07.01.2022 13:13:14;-1.4
07.01.2022 14:13:14;-1.4
07.01.2022 15:13:14;-1.4
07.01.2022 16:13:14;-1.4
07.01.2022 17:13:14;-1.4
07.01.2022 18:13:14;-1.4
07.01.2022 19:13:14;-1.4
07.01.2022 20:13:14;-1.4
07.01.2022 21:13:14;-1.4
07.01.2022 22:13:14;-1.4
07.01.2022 23:13:14;-1.4
08.01.2022 00:13:14;-1.4
08.01.2022 01:13:14;-1.4
08.01.2022 02:13:14;-1.4
08.01.2022 03:13:14;-1.4
08.01.2022 04:13:14;-1.4
08.01.2022 05:13:14;-1.6
08.01.2022 06:13:14;-1.6
08.01.2022 07:13:14;-1.6
08.01.2022 08:13:14;-1.6
08.01.2022 09:13:14;-1.6
08.01.2022 10:13:14;-1.6
08.01.2022 11:13:14;-1.6
08.01.2022 12:13:14;-1.6
08.01.2022 13:13:14;-1.6
08.01.2022 14:13:14;-1.6
08.01.2022 15:13:14;-1.6
08.01.2022 16:13:14;-1.6
08.01.2022 17:13:14;-1.6
08.01.2022 18:13:14;-1.6
08.01.2022 19:13:14;-1.6
08.01.2022 20:13:14;-1.6
08.01.2022 21:13:14;-1.6
08.01.2022 22:13:14;-1.6
08.01.2022 23:13:14;-1.6
09.01.2022 00:13:14;-1.6
09.01.2022 01:13:14;-1.6
09.01.2022 02:13:14;-1.6
09.01.2022 03:13:14;-1.6
09.01.2022 04:13:14;-1.6
09.01.2022 05:13:14;-1.6
09.01.2022 06:13:14;-1.6
09.01.2022 07:13:14;-1.6
09.01.2022 08:13:14;-1.6
09.01.2022 09:13:14;-1.6
09.01.2022 10:13:14;-1.6
09.01.2022 11:13:14;-1.6
09.01.2022 12:13:14;-1.6
09.01.2022 13:13:14;-1.6
09.01.2022 14:13:14;-1.6
09.01.2022 15:13:14;-1.6
09.01.2022 16:13:14;-1.6
09.01.2022 17:13:14;-1.6
09.01.2022 18:13:14;-1.6
09.01.2022 19:13:14;-1.6
09.01.2022 20:13:14;-1.6
09.01.2022 21:13:14;-1.6
09.01.2022 22:13:14;-1.6
09.01.2022 23:13:14;-1.6
10.01.2022 00:13:14;-1.6
10.01.2022 01:13:14;-1.6
10.01.2022 02:13:14;-1.6
10.01.2022 03:13:14;-1.8
10.01.2022 04:13:14;-1.8
10.01.2022 05:13:14;-1.8
10.01.2022 06:13:14;-1.8
10.01.2022 07:13:14;-1.8
10.01.2022 08:13:14;-1.8
10.01.2022 09:13:14;-1.8
10.01.2022 10:13:14;-1.8
10.01.2022 11:13:14;-1.8
10.01.2022 12:13:14;-1.8
10.01.2022 13:13:14;-1.8
10.01.2022 14:13:14;-1.8
10.01.2022 15:13:14;-1.8
10.01.2022 16:13:14;-1.8
10.01.2022 17:13:14;-1.8
10.01.2022 18:13:14;-1.8
10.01.2022 19:13:14;-1.8
10.01.2022 20:13:14;-1.8
10.01.2022 21:13:14;-1.8
10.01.2022 22:13:14;-1.8
10.01.2022 23:13:14;-1.8
11.01.2022 00:13:14;-1.8
11.01.2022 01:13:14;-1.8
11.01.2022 02:13:14;-1.8
11.01.2022 03:13:14;-1.8
11.01.2022 04:13:14;-1.8
11.01.2022 05:13:14;-1.8
11.01.2022 06:13:14;-1.8
11.01.2022 07:13:14;-1.8
11.01.2022 08:13:14;-1.8
11.01.2022 09:13:14;-1.8
11.01.2022 10:13:14;-1.8
11.01.2022 11:13:14;-1.8
11.01.2022 12:13:14;-1.8
11.01.2022 13:13:14;-1.8
11.01.2022 14:13:14;-1.8
11.01.2022 15:13:14;-1.8
11.01.2022 16:13:14;-1.8
11.01.2022 17:13:14;-1.8
11.01.2022 18:13:14;-1.8
11.01.2022 19:13:14;-1.8
11.01.2022 20:13:14;-1.8
11.01.2022 21:13:14;-1.8
11.01.2022 22:13:14;-1.8
11.01.2022 23:13:14;-1.8
12.01.2022 00:13:14;-1.8
12.01.2022 01:13:14;-1.8
12.01.2022 02:13:14;-1.8
12.01.2022 03:13:14;-1.8
12.01.2022 04:13:14;-2.0
12.01.2022 05:13:14;-2.0
12.01.2022 06:13:14;-2.0
12.01.2022 07:13:14;-2.0
12.01.2022 08:13:14;-2.0
12.01.2022 09:13:14;-2.0
12.01.2022 10:13:14;-2.0
12.01.2022 11:13:14;-2.0
12.01.2022 12:13:14;-2.0
12.01.2022 13:13:14;-2.0
12.01.2022 14:13:14;-2.0
12.01.2022 15:13:14;-2.0
12.01.2022 16:13:14;-2.0
12.01.2022 17:13:14;-2.0
12.01.2022 18:13:14;-2.0
12.01.2022 19:13:14;-2.0
12.01.2022 20:13:14;-1.8
12.01.2022 21:13:14;-1.8
12.01.2022 22:13:14;-1.8
12.01.2022 23:13:14;-1.8
13.01.2022 00:13:14;-1.8
13.01.2022 01:13:14;-2.0
13.01.2022 02:13:14;-2.0
13.01.2022 03:13:14;-2.0
13.01.2022 04:13:14;-2.0
13.01.2022 05:13:14;-2.0
13.01.2022 06:13:14;-2.0
13.01.2022 07:13:14;-2.0
13.01.2022 08:13:14;-2.0
13.01.2022 09:13:14;-2.0
13.01.2022 10:13:14;-2.0
13.01.2022 11:13:14;-2.0
13.01.2022 12:13:14;-2.0
13.01.2022 13:13:14;-2.0
13.01.2022 14:13:14;-2.0
13.01.2022 15:13:14;-2.0
13.01.2022 16:13:14;-2.0
13.01.2022 17:13:14;-2.0
13.01.2022 18:13:14;-2.0
13.01.2022 19:13:14;-1.8
13.01.2022 20:13:14;-1.8
13.01.2022 21:13:14;-1.8
13.01.2022 22:13:14;-1.8
13.01.2022 23:13:14;-1.8
14.01.2022 00:13:14;-1.8
14.01.2022 01:13:14;-1.8
14.01.2022 02:13:14;-1.8
14.01.2022 03:13:14;-1.8
14.01.2022 04:13:14;-1.8
14.01.2022 05:13:14;-1.8
14.01.2022 06:13:14;-1.8
14.01.2022 07:13:14;-1.8
14.01.2022 08:13:14;-1.8
14.01.2022 09:13:14;-1.8
14.01.2022 10:13:14;-1.8
14.01.2022 11:13:14;-1.8
14.01.2022 12:13:14;-1.8
14.01.2022 13:13:14;-1.8
14.01.2022 14:13:14;-1.8
14.01.2022 15:13:14;-1.8
14.01.2022 16:13:14;-1.8
14.01.2022 17:13:14;-1.8
14.01.2022 18:13:14;-1.8
14.01.2022 19:13:14;-1.8
14.01.2022 20:13:14;-1.8
14.01.2022 21:13:14;-1.8
14.01.2022 22:13:14;-1.8
14.01.2022 23:13:14;-1.8
15.01.2022 00:13:14;-1.8
15.01.2022 01:13:14;-1.8
15.01.2022 02:13:14;-1.8
15.01.2022 03:13:14;-1.8
15.01.2022 04:13:14;-1.8
15.01.2022 05:13:14;-1.8
15.01.2022 06:13:14;-1.8
15.01.2022 07:13:14;-1.8
15.01.2022 08:13:14;-1.8
15.01.2022 09:13:14;-1.8
15.01.2022 10:13:14;-1.8
15.01.2022 11:13:14;-1.8
15.01.2022 12:13:14;-1.8
15.01.2022 13:13:14;-1.8
15.01.2022 14:13:14;-1.8
15.01.2022 15:13:14;-1.8
15.01.2022 16:13:14;-1.8
15.01.2022 17:13:14;-1.8
15.01.2022 18:13:14;-1.6
15.01.2022 19:13:14;-1.6
15.01.2022 20:13:14;-1.6
15.01.2022 21:13:14;-1.6
15.01.2022 22:13:14;-1.6
15.01.2022 23:13:14;-1.6
16.01.2022 00:13:14;-1.6
16.01.2022 01:13:14;-1.6
16.01.2022 02:13:14;-1.6
16.01.2022 03:13:14;-1.6
16.01.2022 04:13:14;-1.6
16.01.2022 05:13:14;-1.6
16.01.2022 06:13:14;-1.6
16.01.2022 07:13:14;-1.6
16.01.2022 08:13:14;-1.6
16.01.2022 09:13:14;-1.6
16.01.2022 10:13:14;-1.6
16.01.2022 11:13:14;-1.6
16.01.2022 12:13:14;-1.6
16.01.2022 13:13:14;-1.6
16.01.2022 14:13:14;-1.6
16.01.2022 15:13:14;-1.6
16.01.2022 16:13:14;-1.6
16.01.2022 17:13:14;-1.6
16.01.2022 18:13:14;-1.6
16.01.2022 19:13:14;-1.6
16.01.2022 20:13:14;-1.6
16.01.2022 21:13:14;-1.6
16.01.2022 22:13:14;-1.4
16.01.2022 23:13:14;-1.4
17.01.2022 00:13:14;-1.4
17.01.2022 01:13:14;-1.4
17.01.2022 02:13:14;-1.4
17.01.2022 03:13:14;-1.4
17.01.2022 04:13:14;-1.4
17.01.2022 05:13:14;-1.4
17.01.2022 06:13:14;-1.4
17.01.2022 07:13:14;-1.4
17.01.2022 08:13:14;-1.4
17.01.2022 09:13:14;-1.4
17.01.2022 10:13:14;-1.4
17.01.2022 11:13:14;-1.4
17.01.2022 12:13:14;-1.4
17.01.2022 13:13:14;-1.4
17.01.2022 14:13:14;-1.4
17.01.2022 15:13:14;-1.4
17.01.2022 16:13:14;-1.4
17.01.2022 17:13:14;-1.4
17.01.2022 18:13:14;-1.4
17.01.2022 19:13:14;-1.4
17.01.2022 20:13:14;-1.4
17.01.2022 21:13:14;-1.4
17.01.2022 22:13:14;-1.4
17.01.2022 23:13:14;-1.4
18.01.2022 00:13:14;-1.4
18.01.2022 01:13:14;-1.4
18.01.2022 02:13:14;-1.4
18.01.2022 03:13:14;-1.4
18.01.2022 04:13:14;-1.4
18.01.2022 05:13:14;-1.4
18.01.2022 06:13:14;-1.4
18.01.2022 07:13:14;-1.4
18.01.2022 08:13:14;-1.4
18.01.2022 09:13:14;-1.4
18.01.2022 10:13:14;-1.4
18.01.2022 11:13:14;-1.4
18.01.2022 12:13:14;-1.4
18.01.2022 13:13:14;-1.4
18.01.2022 14:13:14;-1.4
18.01.2022 15:13:14;-1.4
18.01.2022 16:13:14;-1.4
18.01.2022 17:13:14;-1.4
18.01.2022 18:13:14;-1.4
18.01.2022 19:13:14;-1.4
18.01.2022 20:13:14;-1.4
18.01.2022 21:13:14;-1.2
18.01.2022 22:13:14;-1.2
18.01.2022 23:13:14;-1.2
19.01.2022 00:13:14;-1.2
19.01.2022 01:13:14;-1.2
19.01.2022 02:13:14;-1.2
19.01.2022 03:13:14;-1.2
19.01.2022 04:13:14;-1.2
19.01.2022 05:13:14;-1.2
19.01.2022 06:13:14;-1.2
19.01.2022 07:13:14;-1.2
19.01.2022 08:13:14;-1.2
19.01.2022 09:13:14;-1.2
19.01.2022 10:13:14;-1.2
19.01.2022 11:13:14;-1.2
19.01.2022 12:13:14;-1.2
19.01.2022 13:13:14;-1.2
19.01.2022 14:13:14;-1.2
19.01.2022 15:13:14;-1.2
19.01.2022 16:13:14;-1.2
19.01.2022 17:13:14;-1.2
19.01.2022 18:13:14;-1.2
19.01.2022 19:13:14;-1.2
19.01.2022 20:13:14;-1.2
19.01.2022 21:13:14;-1.2
19.01.2022 22:13:14;-1.2
19.01.2022 23:13:14;-1.2
20.01.2022 00:13:14;-1.2
20.01.2022 01:13:14;-1.2
20.01.2022 02:13:14;-1.2
20.01.2022 03:13:14;-1.2
20.01.2022 04:13:14;-1.2
20.01.2022 05:13:14;-1.2
20.01.2022 06:13:14;-1.2
20.01.2022 07:13:14;-1.2
20.01.2022 08:13:14;-1.2
20.01.2022 09:13:14;-1.2
20.01.2022 10:13:14;-1.2
20.01.2022 11:13:14;-1.2
20.01.2022 12:13:14;-1.2
20.01.2022 13:13:14;-1.2
20.01.2022 14:13:14;-1.2
20.01.2022 15:13:14;-1.2
20.01.2022 16:13:14;-1.2
20.01.2022 17:13:14;-1.2
20.01.2022 18:13:14;-1.2
20.01.2022 19:13:14;-1.2
20.01.2022 20:13:14;-1.2
20.01.2022 21:13:14;-1.2
20.01.2022 22:13:14;-1.2
20.01.2022 23:13:14;-1.2
21.01.2022 00:13:14;-1.2
21.01.2022 01:13:14;-1.2
21.01.2022 02:13:14;-1.2
21.01.2022 03:13:14;-1.2
21.01.2022 04:13:14;-1.2
21.01.2022 05:13:14;-1.4
21.01.2022 06:13:14;-1.4
21.01.2022 07:13:14;-1.4
21.01.2022 08:13:14;-1.4
21.01.2022 09:13:14;-1.4
21.01.2022 10:13:14;-1.4
21.01.2022 11:13:14;-1.4
21.01.2022 12:13:14;-1.4
21.01.2022 13:13:14;-1.4
21.01.2022 14:13:14;-1.4
21.01.2022 15:13:14;-1.4
21.01.2022 16:13:14;-1.4
21.01.2022 17:13:14;-1.4
21.01.2022 18:13:14;-1.4
21.01.2022 19:13:14;-1.4
21.01.2022 20:13:14;-1.4
21.01.2022 21:13:14;-1.4
21.01.2022 22:13:14;-1.4
21.01.2022 23:13:14;-1.4
22.01.2022 00:13:14;-1.4
22.01.2022 01:13:14;-1.4
22.01.2022 02:13:14;-1.4
22.01.2022 03:13:14;-1.4
22.01.2022 04:13:14;-1.4
22.01.2022 05:13:14;-1.4
22.01.2022 06:13:14;-1.4
22.01.2022 07:13:14;-1.4
22.01.2022 08:13:14;-1.4
22.01.2022 09:13:14;-1.4
22.01.2022 10:13:14;-1.4
22.01.2022 11:13:14;-1.4
22.01.2022 12:13:14;-1.4
22.01.2022 13:13:14;-1.4
22.01.2022 14:13:14;-1.4
22.01.2022 15:13:14;-1.4
22.01.2022 16:13:14;-1.4
22.01.2022 17:13:14;-1.4
22.01.2022 18:13:14;-1.4
22.01.2022 19:13:14;-1.4
22.01.2022 20:13:14;-1.4
22.01.2022 21:13:14;-1.4
22.01.2022 22:13:14;-1.4
22.01.2022 23:13:14;-1.4
23.01.2022 00:13:14;-1.4
23.01.2022 01:13:14;-1.4
23.01.2022 02:13:14;-1.4
23.01.2022 03:13:14;-1.4
23.01.2022 04:13:14;-1.4
23.01.2022 05:13:14;-1.4
23.01.2022 06:13:14;-1.4
23.01.2022 07:13:14;-1.4
23.01.2022 08:13:14;-1.4
23.01.2022 09:13:14;-1.4
23.01.2022 10:13:14;-1.4
23.01.2022 11:13:14;-1.4
23.01.2022 12:13:14;-1.4
23.01.2022 13:13:14;-1.4
23.01.2022 14:13:14;-1.6
23.01.2022 15:13:14;-1.6
23.01.2022 16:13:14;-1.6
23.01.2022 17:13:14;-1.6
23.01.2022 18:13:14;-1.4
23.01.2022 19:13:14;-1.4
23.01.2022 20:13:14;-1.4
23.01.2022 21:13:14;-1.4
23.01.2022 22:13:14;-1.4
23.01.2022 23:13:14;-1.4
24.01.2022 00:13:14;-1.4
24.01.2022 01:13:14;-1.4
24.01.2022 02:13:14;-1.4
24.01.2022 03:13:14;-1.4
24.01.2022 04:13:14;-1.4
24.01.2022 05:13:14;-1.6
24.01.2022 06:13:14;-1.6
24.01.2022 07:13:14;-1.6
24.01.2022 08:13:14;-1.6
24.01.2022 09:13:14;-1.6
24.01.2022 10:13:14;-1.6
24.01.2022 11:13:14;-1.6
24.01.2022 12:13:14;-1.6
24.01.2022 13:13:14;-1.6
24.01.2022 14:13:14;-1.6
24.01.2022 15:13:14;-1.6
24.01.2022 16:13:14;-1.6
24.01.2022 17:13:14;-1.6
24.01.2022 18:13:14;-1.6
24.01.2022 19:13:14;-1.6
24.01.2022 20:13:14;-1.6
24.01.2022 21:13:14;-1.6
24.01.2022 22:13:14;-1.6
24.01.2022 23:13:14;-1.6
25.01.2022 00:13:14;-1.6
25.01.2022 01:13:14;-1.6
25.01.2022 02:13:14;-1.4
25.01.2022 03:13:14;-1.4
25.01.2022 04:13:14;-1.4
25.01.2022 05:13:14;-1.6
25.01.2022 06:13:14;-1.6
25.01.2022 07:13:14;-1.6
25.01.2022 08:13:14;-1.6
25.01.2022 09:13:14;-1.6
25.01.2022 10:13:14;-1.6
25.01.2022 11:13:14;-1.6
25.01.2022 12:13:14;-1.6
25.01.2022 13:13:14;-1.6
