88:6B:0F:4A:70:E8    -    SLF-Logger BLE
SerialNr;2005-0091
07.12.2022 19:01:40;0.6
07.12.2022 20:01:40;0.6
07.12.2022 21:01:40;0.6
07.12.2022 22:01:40;0.6
07.12.2022 23:01:40;0.6
08.12.2022 00:01:40;0.6
08.12.2022 01:01:40;0.6
08.12.2022 02:01:40;0.6
08.12.2022 03:01:40;0.6
08.12.2022 04:01:40;0.6
08.12.2022 05:01:40;0.6
08.12.2022 06:01:40;0.6
08.12.2022 07:01:40;0.6
08.12.2022 08:01:40;0.6
08.12.2022 09:01:40;0.6
08.12.2022 10:01:40;0.6
08.12.2022 11:01:40;0.6
08.12.2022 12:01:40;0.6
08.12.2022 13:01:40;0.6
08.12.2022 14:01:40;0.6
08.12.2022 15:01:40;0.6
08.12.2022 16:01:40;0.6
08.12.2022 17:01:40;0.6
08.12.2022 18:01:40;0.6
08.12.2022 19:01:40;0.6
08.12.2022 20:01:40;0.6
08.12.2022 21:01:40;0.6
08.12.2022 22:01:40;0.6
08.12.2022 23:01:40;0.6
09.12.2022 00:01:40;0.6
09.12.2022 01:01:40;0.6
09.12.2022 02:01:40;0.6
09.12.2022 03:01:40;0.6
09.12.2022 04:01:40;0.6
09.12.2022 05:01:40;0.6
09.12.2022 06:01:40;0.6
09.12.2022 07:01:40;0.6
09.12.2022 08:01:40;0.6
09.12.2022 09:01:40;0.6
09.12.2022 10:01:40;0.6
09.12.2022 11:01:40;0.6
09.12.2022 12:01:40;0.6
09.12.2022 13:01:40;0.6
09.12.2022 14:01:40;0.6
09.12.2022 15:01:40;0.6
09.12.2022 16:01:40;0.6
09.12.2022 17:01:40;0.6
09.12.2022 18:01:40;0.6
09.12.2022 19:01:40;0.6
09.12.2022 20:01:40;0.6
09.12.2022 21:01:40;0.6
09.12.2022 22:01:40;0.6
09.12.2022 23:01:40;0.6
10.12.2022 00:01:40;0.6
10.12.2022 01:01:40;0.6
10.12.2022 02:01:40;0.6
10.12.2022 03:01:40;0.6
10.12.2022 04:01:40;0.6
10.12.2022 05:01:40;0.6
10.12.2022 06:01:40;0.6
10.12.2022 07:01:40;0.6
10.12.2022 08:01:40;0.6
10.12.2022 09:01:40;0.6
10.12.2022 10:01:40;0.6
10.12.2022 11:01:40;0.6
10.12.2022 12:01:40;0.6
10.12.2022 13:01:40;0.6
10.12.2022 14:01:40;0.6
10.12.2022 15:01:40;0.6
10.12.2022 16:01:40;0.6
10.12.2022 17:01:40;0.6
10.12.2022 18:01:40;0.6
10.12.2022 19:01:40;0.6
10.12.2022 20:01:40;0.6
10.12.2022 21:01:40;0.6
10.12.2022 22:01:40;0.6
10.12.2022 23:01:40;0.6
11.12.2022 00:01:40;0.6
11.12.2022 01:01:40;0.6
11.12.2022 02:01:40;0.6
11.12.2022 03:01:40;0.6
11.12.2022 04:01:40;0.6
11.12.2022 05:01:40;0.6
11.12.2022 06:01:40;0.6
11.12.2022 07:01:40;0.6
11.12.2022 08:01:40;0.6
11.12.2022 09:01:40;0.6
11.12.2022 10:01:40;0.6
11.12.2022 11:01:40;0.6
11.12.2022 12:01:40;0.6
11.12.2022 13:01:40;0.6
11.12.2022 14:01:40;0.6
11.12.2022 15:01:40;0.6
11.12.2022 16:01:40;0.6
11.12.2022 17:01:40;0.6
11.12.2022 18:01:40;0.6
11.12.2022 19:01:40;0.6
11.12.2022 20:01:40;0.6
11.12.2022 21:01:40;0.6
11.12.2022 22:01:40;0.6
11.12.2022 23:01:40;0.6
12.12.2022 00:01:40;0.6
12.12.2022 01:01:40;0.6
12.12.2022 02:01:40;0.6
12.12.2022 03:01:40;0.6
12.12.2022 04:01:40;0.6
12.12.2022 05:01:40;0.6
12.12.2022 06:01:40;0.6
12.12.2022 07:01:40;0.6
12.12.2022 08:01:40;0.6
12.12.2022 09:01:40;0.6
12.12.2022 10:01:40;0.6
12.12.2022 11:01:40;0.6
12.12.2022 12:01:40;0.6
12.12.2022 13:01:40;0.6
12.12.2022 14:01:40;0.6
12.12.2022 15:01:40;0.6
12.12.2022 16:01:40;0.6
12.12.2022 17:01:40;0.6
12.12.2022 18:01:40;0.6
12.12.2022 19:01:40;0.6
12.12.2022 20:01:40;0.6
12.12.2022 21:01:40;0.6
12.12.2022 22:01:40;0.6
12.12.2022 23:01:40;0.6
13.12.2022 00:01:40;0.6
13.12.2022 01:01:40;0.6
13.12.2022 02:01:40;0.6
13.12.2022 03:01:40;0.6
13.12.2022 04:01:40;0.6
13.12.2022 05:01:40;0.6
13.12.2022 06:01:40;0.6
13.12.2022 07:01:40;0.6
13.12.2022 08:01:40;0.6
13.12.2022 09:01:40;0.6
13.12.2022 10:01:40;0.6
13.12.2022 11:01:40;0.6
13.12.2022 12:01:40;0.6
13.12.2022 13:01:40;0.6
13.12.2022 14:01:40;0.6
13.12.2022 15:01:40;0.6
13.12.2022 16:01:40;0.6
13.12.2022 17:01:40;0.6
13.12.2022 18:01:40;0.6
13.12.2022 19:01:40;0.6
13.12.2022 20:01:40;0.6
13.12.2022 21:01:40;0.6
13.12.2022 22:01:40;0.6
13.12.2022 23:01:40;0.6
14.12.2022 00:01:40;0.6
14.12.2022 01:01:40;0.6
14.12.2022 02:01:40;0.6
14.12.2022 03:01:40;0.6
14.12.2022 04:01:40;0.6
14.12.2022 05:01:40;0.6
14.12.2022 06:01:40;0.6
14.12.2022 07:01:40;0.6
14.12.2022 08:01:40;0.6
14.12.2022 09:01:40;0.6
14.12.2022 10:01:40;0.6
14.12.2022 11:01:40;0.6
14.12.2022 12:01:40;0.6
14.12.2022 13:01:40;0.6
14.12.2022 14:01:40;0.6
14.12.2022 15:01:40;0.6
14.12.2022 16:01:40;0.6
14.12.2022 17:01:40;0.6
14.12.2022 18:01:40;0.6
14.12.2022 19:01:40;0.6
14.12.2022 20:01:40;0.6
14.12.2022 21:01:40;0.6
14.12.2022 22:01:40;0.6
14.12.2022 23:01:40;0.6
15.12.2022 00:01:40;0.6
15.12.2022 01:01:40;0.6
15.12.2022 02:01:40;0.6
15.12.2022 03:01:40;0.6
15.12.2022 04:01:40;0.6
15.12.2022 05:01:40;0.6
15.12.2022 06:01:40;0.6
15.12.2022 07:01:40;0.6
15.12.2022 08:01:40;0.6
15.12.2022 09:01:40;0.6
15.12.2022 10:01:40;0.6
15.12.2022 11:01:40;0.6
15.12.2022 12:01:40;0.6
15.12.2022 13:01:40;0.6
15.12.2022 14:01:40;0.6
15.12.2022 15:01:40;0.6
15.12.2022 16:01:40;0.6
15.12.2022 17:01:40;0.6
15.12.2022 18:01:40;0.6
15.12.2022 19:01:40;0.6
15.12.2022 20:01:40;0.6
15.12.2022 21:01:40;0.6
15.12.2022 22:01:40;0.6
15.12.2022 23:01:40;0.6
16.12.2022 00:01:40;0.6
16.12.2022 01:01:40;0.6
16.12.2022 02:01:40;0.6
16.12.2022 03:01:40;0.6
16.12.2022 04:01:40;0.6
16.12.2022 05:01:40;0.6
16.12.2022 06:01:40;0.6
16.12.2022 07:01:40;0.6
16.12.2022 08:01:40;0.6
16.12.2022 09:01:40;0.6
16.12.2022 10:01:40;0.6
16.12.2022 11:01:40;0.6
16.12.2022 12:01:40;0.6
16.12.2022 13:01:40;0.6
16.12.2022 14:01:40;0.6
16.12.2022 15:01:40;0.6
16.12.2022 16:01:40;0.6
16.12.2022 17:01:40;0.6
16.12.2022 18:01:40;0.6
16.12.2022 19:01:40;0.6
16.12.2022 20:01:40;0.6
16.12.2022 21:01:40;0.6
16.12.2022 22:01:40;0.6
16.12.2022 23:01:40;0.6
17.12.2022 00:01:40;0.6
17.12.2022 01:01:40;0.6
17.12.2022 02:01:40;0.4
17.12.2022 03:01:40;0.4
17.12.2022 04:01:40;0.4
17.12.2022 05:01:40;0.4
17.12.2022 06:01:40;0.4
17.12.2022 07:01:40;0.4
17.12.2022 08:01:40;0.4
17.12.2022 09:01:40;0.4
17.12.2022 10:01:40;0.4
17.12.2022 11:01:40;0.4
17.12.2022 12:01:40;0.4
17.12.2022 13:01:40;0.4
17.12.2022 14:01:40;0.4
17.12.2022 15:01:40;0.4
17.12.2022 16:01:40;0.4
17.12.2022 17:01:40;0.4
17.12.2022 18:01:40;0.4
17.12.2022 19:01:40;0.4
17.12.2022 20:01:40;0.4
17.12.2022 21:01:40;0.4
17.12.2022 22:01:40;0.4
17.12.2022 23:01:40;0.4
18.12.2022 00:01:40;0.4
18.12.2022 01:01:40;0.4
18.12.2022 02:01:40;0.4
18.12.2022 03:01:40;0.4
18.12.2022 04:01:40;0.4
18.12.2022 05:01:40;0.4
18.12.2022 06:01:40;0.4
18.12.2022 07:01:40;0.4
18.12.2022 08:01:40;0.4
18.12.2022 09:01:40;0.4
18.12.2022 10:01:40;0.4
18.12.2022 11:01:40;0.4
18.12.2022 12:01:40;0.4
18.12.2022 13:01:40;0.4
18.12.2022 14:01:40;0.4
18.12.2022 15:01:40;0.4
18.12.2022 16:01:40;0.4
18.12.2022 17:01:40;0.4
18.12.2022 18:01:40;0.4
18.12.2022 19:01:40;0.4
18.12.2022 20:01:40;0.4
18.12.2022 21:01:40;0.4
18.12.2022 22:01:40;0.4
18.12.2022 23:01:40;0.4
19.12.2022 00:01:40;0.4
19.12.2022 01:01:40;0.4
19.12.2022 02:01:40;0.4
19.12.2022 03:01:40;0.4
19.12.2022 04:01:40;0.4
19.12.2022 05:01:40;0.4
19.12.2022 06:01:40;0.4
19.12.2022 07:01:40;0.4
19.12.2022 08:01:40;0.4
19.12.2022 09:01:40;0.4
19.12.2022 10:01:40;0.4
19.12.2022 11:01:40;0.4
19.12.2022 12:01:40;0.4
19.12.2022 13:01:40;0.4
19.12.2022 14:01:40;0.4
19.12.2022 15:01:40;0.4
19.12.2022 16:01:40;0.4
19.12.2022 17:01:40;0.4
19.12.2022 18:01:40;0.4
19.12.2022 19:01:40;0.4
19.12.2022 20:01:40;0.4
19.12.2022 21:01:40;0.4
19.12.2022 22:01:40;0.4
19.12.2022 23:01:40;0.4
20.12.2022 00:01:40;0.4
20.12.2022 01:01:40;0.4
20.12.2022 02:01:40;0.4
20.12.2022 03:01:40;0.4
20.12.2022 04:01:40;0.4
20.12.2022 05:01:40;0.4
20.12.2022 06:01:40;0.4
20.12.2022 07:01:40;0.4
20.12.2022 08:01:40;0.4
20.12.2022 09:01:40;0.4
20.12.2022 10:01:40;0.4
20.12.2022 11:01:40;0.4
20.12.2022 12:01:40;0.4
20.12.2022 13:01:40;0.4
20.12.2022 14:01:40;0.4
20.12.2022 15:01:40;0.4
20.12.2022 16:01:40;0.4
20.12.2022 17:01:40;0.4
20.12.2022 18:01:40;0.4
20.12.2022 19:01:40;0.4
20.12.2022 20:01:40;0.4
20.12.2022 21:01:40;0.4
20.12.2022 22:01:40;0.4
20.12.2022 23:01:40;0.4
21.12.2022 00:01:40;0.4
21.12.2022 01:01:40;0.4
21.12.2022 02:01:40;0.4
21.12.2022 03:01:40;0.4
21.12.2022 04:01:40;0.4
21.12.2022 05:01:40;0.4
21.12.2022 06:01:40;0.4
21.12.2022 07:01:40;0.4
21.12.2022 08:01:40;0.4
21.12.2022 09:01:40;0.4
21.12.2022 10:01:40;0.4
21.12.2022 11:01:40;0.4
21.12.2022 12:01:40;0.4
21.12.2022 13:01:40;0.4
21.12.2022 14:01:40;0.4
21.12.2022 15:01:40;0.4
21.12.2022 16:01:40;0.4
21.12.2022 17:01:40;0.4
21.12.2022 18:01:40;0.4
21.12.2022 19:01:40;0.4
21.12.2022 20:01:40;0.4
21.12.2022 21:01:40;0.4
21.12.2022 22:01:40;0.4
21.12.2022 23:01:40;0.4
22.12.2022 00:01:40;0.2
22.12.2022 01:01:40;0.2
22.12.2022 02:01:40;0.2
22.12.2022 03:01:40;0.2
22.12.2022 04:01:40;0.2
22.12.2022 05:01:40;0.2
22.12.2022 06:01:40;0.2
22.12.2022 07:01:40;0.2
22.12.2022 08:01:40;0.2
22.12.2022 09:01:40;0.2
22.12.2022 10:01:40;0.2
22.12.2022 11:01:40;0.2
22.12.2022 12:01:40;0.2
22.12.2022 13:01:40;0.2
22.12.2022 14:01:40;0.2
22.12.2022 15:01:40;0.2
22.12.2022 16:01:40;0.2
22.12.2022 17:01:40;0.2
22.12.2022 18:01:40;0.2
22.12.2022 19:01:40;0.2
22.12.2022 20:01:40;0.2
22.12.2022 21:01:40;0.2
22.12.2022 22:01:40;0.2
22.12.2022 23:01:40;0.2
23.12.2022 00:01:40;0.2
23.12.2022 01:01:40;0.2
23.12.2022 02:01:40;0.2
23.12.2022 03:01:40;0.2
23.12.2022 04:01:40;0.2
23.12.2022 05:01:40;0.2
23.12.2022 06:01:40;0.2
23.12.2022 07:01:40;0.2
23.12.2022 08:01:40;0.2
23.12.2022 09:01:40;0.2
23.12.2022 10:01:40;0.2
23.12.2022 11:01:40;0.2
23.12.2022 12:01:40;0.2
23.12.2022 13:01:40;0.2
23.12.2022 14:01:40;0.2
23.12.2022 15:01:40;0.2
23.12.2022 16:01:40;0.2
23.12.2022 17:01:40;0.2
23.12.2022 18:01:40;0.2
23.12.2022 19:01:40;0.2
23.12.2022 20:01:40;0.2
23.12.2022 21:01:40;0.2
23.12.2022 22:01:40;0.2
23.12.2022 23:01:40;0.2
24.12.2022 00:01:40;0.2
24.12.2022 01:01:40;0.2
24.12.2022 02:01:40;0.2
24.12.2022 03:01:40;0.2
24.12.2022 04:01:40;0.2
24.12.2022 05:01:40;0.2
24.12.2022 06:01:40;0.2
24.12.2022 07:01:40;0.2
24.12.2022 08:01:40;0.2
24.12.2022 09:01:40;0.2
24.12.2022 10:01:40;0.2
24.12.2022 11:01:40;0.2
24.12.2022 12:01:40;0.2
24.12.2022 13:01:40;0.2
24.12.2022 14:01:40;0.2
24.12.2022 15:01:40;0.2
24.12.2022 16:01:40;0.2
24.12.2022 17:01:40;0.2
24.12.2022 18:01:40;0.2
24.12.2022 19:01:40;0.2
24.12.2022 20:01:40;0.2
24.12.2022 21:01:40;0.2
24.12.2022 22:01:40;0.2
24.12.2022 23:01:40;0.2
25.12.2022 00:01:40;0.2
25.12.2022 01:01:40;0.2
25.12.2022 02:01:40;0.2
25.12.2022 03:01:40;0.2
25.12.2022 04:01:40;0.2
25.12.2022 05:01:40;0.2
25.12.2022 06:01:40;0.2
25.12.2022 07:01:40;0.2
25.12.2022 08:01:40;0.2
25.12.2022 09:01:40;0.2
25.12.2022 10:01:40;0.2
25.12.2022 11:01:40;0.2
25.12.2022 12:01:40;0.2
25.12.2022 13:01:40;0.2
25.12.2022 14:01:40;0.2
25.12.2022 15:01:40;0.2
25.12.2022 16:01:40;0.2
25.12.2022 17:01:40;0.2
25.12.2022 18:01:40;0.2
25.12.2022 19:01:40;0.2
25.12.2022 20:01:40;0.2
25.12.2022 21:01:40;0.0
25.12.2022 22:01:40;0.2
25.12.2022 23:01:40;0.0
26.12.2022 00:01:40;0.0
26.12.2022 01:01:40;0.0
26.12.2022 02:01:40;0.0
26.12.2022 03:01:40;0.0
26.12.2022 04:01:40;0.0
26.12.2022 05:01:40;0.0
26.12.2022 06:01:40;0.0
26.12.2022 07:01:40;0.0
26.12.2022 08:01:40;0.0
26.12.2022 09:01:40;0.0
26.12.2022 10:01:40;0.0
26.12.2022 11:01:40;0.0
26.12.2022 12:01:40;0.0
26.12.2022 13:01:40;0.0
26.12.2022 14:01:40;0.0
26.12.2022 15:01:40;0.0
26.12.2022 16:01:40;0.0
26.12.2022 17:01:40;0.0
26.12.2022 18:01:40;0.0
26.12.2022 19:01:40;0.0
26.12.2022 20:01:40;0.0
26.12.2022 21:01:40;0.0
26.12.2022 22:01:40;0.0
26.12.2022 23:01:40;0.0
27.12.2022 00:01:40;0.0
27.12.2022 01:01:40;0.0
27.12.2022 02:01:40;0.0
27.12.2022 03:01:40;0.0
27.12.2022 04:01:40;0.0
27.12.2022 05:01:40;0.0
27.12.2022 06:01:40;0.0
27.12.2022 07:01:40;0.0
27.12.2022 08:01:40;0.0
27.12.2022 09:01:40;0.0
27.12.2022 10:01:40;0.0
27.12.2022 11:01:40;0.0
27.12.2022 12:01:40;0.0
27.12.2022 13:01:40;0.0
27.12.2022 14:01:40;0.0
27.12.2022 15:01:40;0.0
27.12.2022 16:01:40;0.0
27.12.2022 17:01:40;0.0
27.12.2022 18:01:40;0.0
27.12.2022 19:01:40;0.0
27.12.2022 20:01:40;0.0
27.12.2022 21:01:40;0.0
27.12.2022 22:01:40;0.0
27.12.2022 23:01:40;0.0
28.12.2022 00:01:40;0.0
28.12.2022 01:01:40;0.0
28.12.2022 02:01:40;0.0
28.12.2022 03:01:40;0.0
28.12.2022 04:01:40;0.0
28.12.2022 05:01:40;0.0
28.12.2022 06:01:40;0.0
28.12.2022 07:01:40;0.0
28.12.2022 08:01:40;0.0
28.12.2022 09:01:40;0.0
28.12.2022 10:01:40;0.0
28.12.2022 11:01:40;0.0
28.12.2022 12:01:40;0.0
28.12.2022 13:01:40;0.0
28.12.2022 14:01:40;0.0
28.12.2022 15:01:40;0.0
28.12.2022 16:01:40;0.0
28.12.2022 17:01:40;0.0
28.12.2022 18:01:40;0.0
28.12.2022 19:01:40;0.0
28.12.2022 20:01:40;0.0
28.12.2022 21:01:40;0.0
28.12.2022 22:01:40;0.0
28.12.2022 23:01:40;0.0
29.12.2022 00:01:40;0.0
29.12.2022 01:01:40;0.0
29.12.2022 02:01:40;0.0
29.12.2022 03:01:40;0.0
29.12.2022 04:01:40;0.0
29.12.2022 05:01:40;0.0
29.12.2022 06:01:40;0.0
29.12.2022 07:01:40;0.0
29.12.2022 08:01:40;0.0
29.12.2022 09:01:40;0.0
29.12.2022 10:01:40;0.0
29.12.2022 11:01:40;0.0
29.12.2022 12:01:40;0.0
29.12.2022 13:01:40;0.0
29.12.2022 14:01:40;0.0
29.12.2022 15:01:40;0.0
29.12.2022 16:01:40;0.0
29.12.2022 17:01:40;0.0
29.12.2022 18:01:40;0.0
29.12.2022 19:01:40;0.0
29.12.2022 20:01:40;0.0
29.12.2022 21:01:40;0.0
29.12.2022 22:01:40;0.0
29.12.2022 23:01:40;0.0
30.12.2022 00:01:40;0.0
30.12.2022 01:01:40;0.0
30.12.2022 02:01:40;0.0
30.12.2022 03:01:40;0.0
30.12.2022 04:01:40;0.0
30.12.2022 05:01:40;0.0
30.12.2022 06:01:40;0.0
30.12.2022 07:01:40;0.0
30.12.2022 08:01:40;0.0
30.12.2022 09:01:40;0.0
30.12.2022 10:01:40;0.0
30.12.2022 11:01:40;0.0
30.12.2022 12:01:40;0.0
30.12.2022 13:01:40;0.0
30.12.2022 14:01:40;0.0
30.12.2022 15:01:40;0.0
30.12.2022 16:01:40;0.0
30.12.2022 17:01:40;0.0
30.12.2022 18:01:40;0.0
30.12.2022 19:01:40;0.0
30.12.2022 20:01:40;0.0
30.12.2022 21:01:40;0.0
30.12.2022 22:01:40;0.0
30.12.2022 23:01:40;0.0
31.12.2022 00:01:40;0.0
31.12.2022 01:01:40;0.0
31.12.2022 02:01:40;0.0
31.12.2022 03:01:40;0.0
31.12.2022 04:01:40;0.0
31.12.2022 05:01:40;0.0
31.12.2022 06:01:40;0.0
31.12.2022 07:01:40;0.0
31.12.2022 08:01:40;0.0
31.12.2022 09:01:40;0.0
31.12.2022 10:01:40;0.0
31.12.2022 11:01:40;0.0
31.12.2022 12:01:40;0.0
31.12.2022 13:01:40;0.0
31.12.2022 14:01:40;0.0
31.12.2022 15:01:40;0.0
31.12.2022 16:01:40;0.0
31.12.2022 17:01:40;0.0
31.12.2022 18:01:40;0.0
31.12.2022 19:01:40;0.0
31.12.2022 20:01:40;0.0
31.12.2022 21:01:40;0.0
31.12.2022 22:01:40;0.0
31.12.2022 23:01:40;0.0
01.01.2023 00:01:40;0.0
01.01.2023 01:01:40;0.0
01.01.2023 02:01:40;0.0
01.01.2023 03:01:40;0.0
01.01.2023 04:01:40;0.0
01.01.2023 05:01:40;0.0
01.01.2023 06:01:40;0.0
01.01.2023 07:01:40;0.0
01.01.2023 08:01:40;0.0
01.01.2023 09:01:40;0.0
01.01.2023 10:01:40;-0.2
01.01.2023 11:01:40;0.0
01.01.2023 12:01:40;-0.2
01.01.2023 13:01:40;-0.2
01.01.2023 14:01:40;-0.2
01.01.2023 15:01:40;-0.2
01.01.2023 16:01:40;-0.2
01.01.2023 17:01:40;-0.2
01.01.2023 18:01:40;-0.2
01.01.2023 19:01:40;-0.2
01.01.2023 20:01:40;-0.2
01.01.2023 21:01:40;-0.2
01.01.2023 22:01:40;-0.2
01.01.2023 23:01:40;-0.2
02.01.2023 00:01:40;-0.2
02.01.2023 01:01:40;-0.2
02.01.2023 02:01:40;-0.2
02.01.2023 03:01:40;-0.2
02.01.2023 04:01:40;-0.2
02.01.2023 05:01:40;-0.2
02.01.2023 06:01:40;-0.2
02.01.2023 07:01:40;-0.2
02.01.2023 08:01:40;-0.2
02.01.2023 09:01:40;-0.2
02.01.2023 10:01:40;-0.2
02.01.2023 11:01:40;-0.2
02.01.2023 12:01:40;-0.2
02.01.2023 13:01:40;-0.2
02.01.2023 14:01:40;-0.2
02.01.2023 15:01:40;-0.2
02.01.2023 16:01:40;-0.2
02.01.2023 17:01:40;-0.2
02.01.2023 18:01:40;-0.2
02.01.2023 19:01:40;-0.2
02.01.2023 20:01:40;-0.2
02.01.2023 21:01:40;-0.2
02.01.2023 22:01:40;-0.2
02.01.2023 23:01:40;-0.2
03.01.2023 00:01:40;-0.2
03.01.2023 01:01:40;-0.2
03.01.2023 02:01:40;-0.2
03.01.2023 03:01:40;-0.2
03.01.2023 04:01:40;-0.2
03.01.2023 05:01:40;-0.2
03.01.2023 06:01:40;-0.2
03.01.2023 07:01:40;-0.2
03.01.2023 08:01:40;-0.2
03.01.2023 09:01:40;-0.2
03.01.2023 10:01:40;-0.2
03.01.2023 11:01:40;-0.2
03.01.2023 12:01:40;-0.2
03.01.2023 13:01:40;-0.2
03.01.2023 14:01:40;-0.2
03.01.2023 15:01:40;-0.2
03.01.2023 16:01:40;-0.2
03.01.2023 17:01:40;-0.2
03.01.2023 18:01:40;-0.2
03.01.2023 19:01:40;-0.2
03.01.2023 20:01:40;-0.2
03.01.2023 21:01:40;-0.2
03.01.2023 22:01:40;-0.2
03.01.2023 23:01:40;-0.2
04.01.2023 00:01:40;-0.2
04.01.2023 01:01:40;-0.2
04.01.2023 02:01:40;-0.2
04.01.2023 03:01:40;-0.2
04.01.2023 04:01:40;-0.2
04.01.2023 05:01:40;-0.2
04.01.2023 06:01:40;-0.2
04.01.2023 07:01:40;-0.2
04.01.2023 08:01:40;-0.2
04.01.2023 09:01:40;-0.2
04.01.2023 10:01:40;-0.2
04.01.2023 11:01:40;-0.2
04.01.2023 12:01:40;-0.2
04.01.2023 13:01:40;-0.2
04.01.2023 14:01:40;-0.2
04.01.2023 15:01:40;-0.2
04.01.2023 16:01:40;-0.2
04.01.2023 17:01:40;-0.2
04.01.2023 18:01:40;-0.2
04.01.2023 19:01:40;-0.2
04.01.2023 20:01:40;-0.2
04.01.2023 21:01:40;-0.2
04.01.2023 22:01:40;-0.2
04.01.2023 23:01:40;-0.2
05.01.2023 00:01:40;-0.2
05.01.2023 01:01:40;-0.2
05.01.2023 02:01:40;-0.2
05.01.2023 03:01:40;-0.2
05.01.2023 04:01:40;-0.2
05.01.2023 05:01:40;-0.2
05.01.2023 06:01:40;-0.2
05.01.2023 07:01:40;-0.2
05.01.2023 08:01:40;-0.2
05.01.2023 09:01:40;-0.2
05.01.2023 10:01:40;-0.2
05.01.2023 11:01:40;-0.2
05.01.2023 12:01:40;-0.2
05.01.2023 13:01:40;-0.2
05.01.2023 14:01:40;-0.2
05.01.2023 15:01:40;-0.2
05.01.2023 16:01:40;-0.2
05.01.2023 17:01:40;-0.2
05.01.2023 18:01:40;-0.2
05.01.2023 19:01:40;-0.2
05.01.2023 20:01:40;-0.2
05.01.2023 21:01:40;-0.2
05.01.2023 22:01:40;-0.2
05.01.2023 23:01:40;-0.2
06.01.2023 00:01:40;-0.2
06.01.2023 01:01:40;-0.2
06.01.2023 02:01:40;-0.2
06.01.2023 03:01:40;-0.2
06.01.2023 04:01:40;-0.2
06.01.2023 05:01:40;-0.2
06.01.2023 06:01:40;-0.2
06.01.2023 07:01:40;-0.2
06.01.2023 08:01:40;-0.2
06.01.2023 09:01:40;-0.2
06.01.2023 10:01:40;-0.2
06.01.2023 11:01:40;-0.2
06.01.2023 12:01:40;-0.2
06.01.2023 13:01:40;-0.2
06.01.2023 14:01:40;-0.2
06.01.2023 15:01:40;-0.2
06.01.2023 16:01:40;-0.2
06.01.2023 17:01:40;-0.2
06.01.2023 18:01:40;-0.2
06.01.2023 19:01:40;-0.2
06.01.2023 20:01:40;-0.2
06.01.2023 21:01:40;-0.2
06.01.2023 22:01:40;-0.2
06.01.2023 23:01:40;-0.2
07.01.2023 00:01:40;-0.2
07.01.2023 01:01:40;-0.2
07.01.2023 02:01:40;-0.2
07.01.2023 03:01:40;-0.2
07.01.2023 04:01:40;-0.2
07.01.2023 05:01:40;-0.2
07.01.2023 06:01:40;-0.2
07.01.2023 07:01:40;-0.2
07.01.2023 08:01:40;-0.2
07.01.2023 09:01:40;-0.2
07.01.2023 10:01:40;-0.2
07.01.2023 11:01:40;-0.2
07.01.2023 12:01:40;-0.2
07.01.2023 13:01:40;-0.2
07.01.2023 14:01:40;-0.2
07.01.2023 15:01:40;-0.2
07.01.2023 16:01:40;-0.2
07.01.2023 17:01:40;-0.2
07.01.2023 18:01:40;-0.2
07.01.2023 19:01:40;-0.2
07.01.2023 20:01:40;-0.2
07.01.2023 21:01:40;-0.2
07.01.2023 22:01:40;-0.2
07.01.2023 23:01:40;-0.2
08.01.2023 00:01:40;-0.2
08.01.2023 01:01:40;-0.2
08.01.2023 02:01:40;-0.2
08.01.2023 03:01:40;-0.2
08.01.2023 04:01:40;-0.2
08.01.2023 05:01:40;-0.2
08.01.2023 06:01:40;-0.2
08.01.2023 07:01:40;-0.2
08.01.2023 08:01:40;-0.2
08.01.2023 09:01:40;-0.2
08.01.2023 10:01:40;-0.2
08.01.2023 11:01:40;-0.2
08.01.2023 12:01:40;-0.2
08.01.2023 13:01:40;-0.2
08.01.2023 14:01:40;-0.2
08.01.2023 15:01:40;-0.2
08.01.2023 16:01:40;-0.2
08.01.2023 17:01:40;-0.2
08.01.2023 18:01:40;-0.2
08.01.2023 19:01:40;-0.2
08.01.2023 20:01:40;-0.2
08.01.2023 21:01:40;-0.2
08.01.2023 22:01:40;-0.2
08.01.2023 23:01:40;-0.2
09.01.2023 00:01:40;-0.2
09.01.2023 01:01:40;-0.2
09.01.2023 02:01:40;-0.2
09.01.2023 03:01:40;-0.2
09.01.2023 04:01:40;-0.2
09.01.2023 05:01:40;-0.2
09.01.2023 06:01:40;-0.2
09.01.2023 07:01:40;-0.2
09.01.2023 08:01:40;-0.2
09.01.2023 09:01:40;-0.2
09.01.2023 10:01:40;-0.2
09.01.2023 11:01:40;-0.2
09.01.2023 12:01:40;-0.2
09.01.2023 13:01:40;-0.2
09.01.2023 14:01:40;-0.2
09.01.2023 15:01:40;-0.2
09.01.2023 16:01:40;-0.2
09.01.2023 17:01:40;-0.2
09.01.2023 18:01:40;-0.2
09.01.2023 19:01:40;-0.2
09.01.2023 20:01:40;-0.2
09.01.2023 21:01:40;-0.2
09.01.2023 22:01:40;-0.2
09.01.2023 23:01:40;-0.2
10.01.2023 00:01:40;-0.2
10.01.2023 01:01:40;-0.2
10.01.2023 02:01:40;-0.2
10.01.2023 03:01:40;-0.2
10.01.2023 04:01:40;-0.2
10.01.2023 05:01:40;-0.2
10.01.2023 06:01:40;-0.2
10.01.2023 07:01:40;-0.2
10.01.2023 08:01:40;-0.2
10.01.2023 09:01:40;-0.2
10.01.2023 10:01:40;-0.2
